solution_no,insert_time,select_time,total_memory
2542,2.3333333333333335,2.0,512.0
2539,2.3333333333333335,2.0,544.0
2538,2.0,1.3333333333333333,544.0
2534,2.3333333333333335,1.3333333333333333,544.0
2532,1.6666666666666667,1.3333333333333333,544.0
2530,2.3333333333333335,1.3333333333333333,544.0
2528,2.6666666666666665,1.3333333333333333,512.0
2526,2.6666666666666665,1.6666666666666667,512.0
2523,2.3333333333333335,1.3333333333333333,512.0
2521,2.0,1.3333333333333333,544.0
2518,2.6666666666666665,1.6666666666666667,576.0
2517,2.3333333333333335,1.3333333333333333,544.0
2515,3.0,1.3333333333333333,512.0
2514,2.3333333333333335,1.6666666666666667,544.0
2512,2.3333333333333335,1.0,544.0
2510,2.0,1.6666666666666667,544.0
2507,2.3333333333333335,1.6666666666666667,512.0
2505,1.6666666666666667,1.3333333333333333,544.0
2503,2.6666666666666665,13.0,512.0
2502,2.6666666666666665,2.0,512.0
2500,2.3333333333333335,1.3333333333333333,608.0
2498,2.0,1.0,576.0
2496,2.0,1.3333333333333333,576.0
2494,2.3333333333333335,1.3333333333333333,544.0
2492,2.3333333333333335,1.3333333333333333,544.0
2490,2.6666666666666665,1.3333333333333333,512.0
2488,2.0,1.6666666666666667,576.0
2486,2.6666666666666665,1.6666666666666667,544.0
2485,2.0,1.3333333333333333,576.0
2483,2.0,1.3333333333333333,576.0
2481,2.0,1.6666666666666667,608.0
2478,2.0,1.3333333333333333,544.0
2474,2.3333333333333335,2.0,576.0
2473,2.0,1.6666666666666667,544.0
2471,2.6666666666666665,1.0,512.0
2470,2.0,1.6666666666666667,576.0
2469,2.0,1.3333333333333333,512.0
2466,2.0,1.6666666666666667,512.0
2463,3.3333333333333335,1.6666666666666667,544.0
2462,1.6666666666666667,1.0,512.0
2459,2.3333333333333335,1.6666666666666667,544.0
2456,2.6666666666666665,1.6666666666666667,576.0
2455,3.3333333333333335,1.6666666666666667,544.0
2453,2.3333333333333335,1.6666666666666667,512.0
2452,2.3333333333333335,1.6666666666666667,544.0
2450,2.0,1.3333333333333333,608.0
2448,2.3333333333333335,1.3333333333333333,576.0
2446,1.3333333333333333,1.3333333333333333,576.0
2443,2.3333333333333335,1.6666666666666667,544.0
2441,2.3333333333333335,1.6666666666666667,512.0
2439,3.0,1.3333333333333333,576.0
2437,2.3333333333333335,1.3333333333333333,544.0
2436,2.0,1.6666666666666667,544.0
2434,2.0,1.0,576.0
2432,2.0,2.0,544.0
2429,2.0,1.0,512.0
2428,2.3333333333333335,1.6666666666666667,544.0
2426,2.3333333333333335,1.3333333333333333,512.0
2424,2.0,1.6666666666666667,480.0
2422,1.6666666666666667,1.6666666666666667,544.0
2420,2.6666666666666665,1.6666666666666667,512.0
2419,2.3333333333333335,1.6666666666666667,480.0
2416,2.6666666666666665,1.6666666666666667,544.0
2411,2.6666666666666665,1.6666666666666667,544.0
2410,2.6666666666666665,2.0,512.0
2407,2.6666666666666665,1.3333333333333333,512.0
2405,2.6666666666666665,1.3333333333333333,512.0
2402,2.3333333333333335,1.6666666666666667,544.0
2401,2.3333333333333335,1.0,512.0
2400,1.6666666666666667,1.6666666666666667,512.0
2396,2.0,1.6666666666666667,512.0
2395,2.6666666666666665,1.6666666666666667,512.0
2393,2.0,1.0,512.0
2391,2.0,1.3333333333333333,480.0
2389,2.3333333333333335,2.0,576.0
2387,2.6666666666666665,1.0,544.0
2385,2.0,2.0,544.0
2383,2.0,1.3333333333333333,512.0
2381,2.3333333333333335,1.0,512.0
2379,2.6666666666666665,1.3333333333333333,480.0
2377,2.3333333333333335,2.0,544.0
2375,2.0,2.0,512.0
2372,2.3333333333333335,1.3333333333333333,592.0
2369,2.3333333333333335,1.3333333333333333,624.0
2368,2.0,1.6666666666666667,592.0
2366,2.3333333333333335,1.6666666666666667,560.0
2362,2.6666666666666665,1.6666666666666667,592.0
2361,2.3333333333333335,1.0,560.0
2359,2.3333333333333335,1.3333333333333333,528.0
2355,2.6666666666666665,1.6666666666666667,560.0
2354,1.6666666666666667,2.0,528.0
2352,2.3333333333333335,1.0,496.0
2350,2.0,2.0,560.0
2347,2.3333333333333335,1.0,592.0
2346,2.0,1.6666666666666667,560.0
2344,2.3333333333333335,1.3333333333333333,528.0
2343,2.3333333333333335,2.0,560.0
2341,2.0,1.3333333333333333,624.0
2337,2.0,1.6666666666666667,560.0
2336,2.3333333333333335,2.0,592.0
2334,2.6666666666666665,1.3333333333333333,560.0
2332,2.0,1.6666666666666667,528.0
2330,2.3333333333333335,2.0,592.0
2328,2.6666666666666665,1.0,560.0
2327,2.0,1.3333333333333333,592.0
2325,3.0,1.6666666666666667,592.0
2323,2.6666666666666665,2.0,560.0
2321,2.0,1.3333333333333333,560.0
2319,2.0,2.0,528.0
2317,2.3333333333333335,1.6666666666666667,528.0
2315,2.6666666666666665,1.3333333333333333,496.0
2313,2.0,2.0,560.0
2311,2.0,1.6666666666666667,528.0
2310,2.0,1.6666666666666667,528.0
2308,2.3333333333333335,1.6666666666666667,560.0
2305,2.0,2.0,592.0
2304,1.6666666666666667,1.3333333333333333,560.0
2302,2.3333333333333335,1.0,528.0
2298,2.0,1.3333333333333333,528.0
2296,2.3333333333333335,1.6666666666666667,496.0
2294,2.6666666666666665,1.3333333333333333,496.0
2291,2.3333333333333335,2.0,528.0
2290,2.3333333333333335,2.0,496.0
2288,2.0,1.6666666666666667,528.0
2285,2.0,1.6666666666666667,528.0
2283,2.6666666666666665,1.3333333333333333,496.0
2282,2.3333333333333335,1.6666666666666667,528.0
2280,2.3333333333333335,1.3333333333333333,560.0
2278,2.0,38.666666666666664,528.0
2276,1.6666666666666667,2.0,528.0
2274,2.3333333333333335,1.3333333333333333,496.0
2272,2.0,2.0,496.0
2270,2.3333333333333335,1.3333333333333333,528.0
2268,1.6666666666666667,1.6666666666666667,496.0
2265,2.0,1.3333333333333333,592.0
2263,2.6666666666666665,1.3333333333333333,560.0
2261,1.6666666666666667,1.6666666666666667,560.0
2259,2.6666666666666665,1.6666666666666667,528.0
2257,3.0,2.0,528.0
2255,2.0,1.3333333333333333,496.0
2253,2.3333333333333335,1.0,560.0
2251,2.0,1.3333333333333333,528.0
2250,2.3333333333333335,1.0,464.0
2248,2.6666666666666665,1.6666666666666667,560.0
2245,2.3333333333333335,1.6666666666666667,592.0
2244,2.3333333333333335,1.3333333333333333,560.0
2242,2.6666666666666665,1.6666666666666667,528.0
2238,2.3333333333333335,1.3333333333333333,560.0
2237,3.0,1.6666666666666667,528.0
2235,2.0,1.0,496.0
2232,2.0,1.6666666666666667,496.0
2229,2.6666666666666665,1.0,528.0
2228,2.0,1.6666666666666667,496.0
2226,2.6666666666666665,1.0,464.0
2224,3.0,1.6666666666666667,528.0
2221,2.3333333333333335,1.6666666666666667,560.0
2220,2.6666666666666665,1.3333333333333333,528.0
2218,2.6666666666666665,1.6666666666666667,496.0
2217,2.6666666666666665,2.0,528.0
2214,2.0,1.6666666666666667,560.0
2212,2.3333333333333335,1.6666666666666667,560.0
2209,2.3333333333333335,1.3333333333333333,528.0
2207,2.0,1.3333333333333333,496.0
2205,2.3333333333333335,1.6666666666666667,560.0
2203,2.6666666666666665,2.0,528.0
2202,2.6666666666666665,1.0,528.0
2200,3.6666666666666665,1.6666666666666667,560.0
2198,2.6666666666666665,1.3333333333333333,528.0
2196,2.6666666666666665,1.6666666666666667,528.0
2194,2.6666666666666665,1.6666666666666667,496.0
2192,2.6666666666666665,1.6666666666666667,496.0
2190,2.3333333333333335,1.6666666666666667,464.0
2188,2.3333333333333335,1.6666666666666667,528.0
2186,3.0,1.3333333333333333,496.0
2185,2.3333333333333335,1.6666666666666667,592.0
2183,2.6666666666666665,1.6666666666666667,528.0
2181,1.6666666666666667,1.3333333333333333,560.0
2178,2.0,1.6666666666666667,528.0
2176,2.3333333333333335,1.6666666666666667,496.0
2173,2.0,1.3333333333333333,528.0
2172,2.6666666666666665,1.6666666666666667,496.0
2170,2.0,1.6666666666666667,464.0
2168,2.3333333333333335,1.3333333333333333,496.0
2166,2.0,1.0,496.0
2163,2.6666666666666665,2.0,528.0
2162,3.0,1.3333333333333333,496.0
2160,2.3333333333333335,1.6666666666666667,464.0
2159,3.0,2.3333333333333335,496.0
2157,2.0,1.6666666666666667,528.0
2155,2.0,1.6666666666666667,496.0
2153,2.0,2.0,496.0
2151,2.0,1.6666666666666667,464.0
2149,2.0,1.6666666666666667,496.0
2147,2.6666666666666665,1.6666666666666667,464.0
2144,2.0,1.3333333333333333,560.0
2142,1.6666666666666667,1.6666666666666667,528.0
2140,3.3333333333333335,1.6666666666666667,528.0
2138,2.6666666666666665,1.3333333333333333,496.0
2136,2.3333333333333335,1.6666666666666667,496.0
2134,1.6666666666666667,1.6666666666666667,464.0
2132,2.3333333333333335,1.0,528.0
2130,2.3333333333333335,1.6666666666666667,496.0
2129,2.0,1.0,512.0
2127,2.0,1.3333333333333333,624.0
2124,2.0,2.0,560.0
2123,2.3333333333333335,1.6666666666666667,592.0
2121,2.0,1.6666666666666667,560.0
2119,2.0,1.6666666666666667,528.0
2117,2.0,2.0,592.0
2115,2.3333333333333335,1.6666666666666667,560.0
2112,2.0,1.3333333333333333,592.0
2110,2.0,1.6666666666666667,560.0
2108,2.0,1.6666666666666667,560.0
2106,2.0,1.6666666666666667,528.0
2104,2.0,1.3333333333333333,528.0
2101,2.3333333333333335,1.3333333333333333,560.0
2099,2.3333333333333335,1.3333333333333333,528.0
2098,2.3333333333333335,1.3333333333333333,496.0
2095,2.6666666666666665,1.6666666666666667,528.0
2093,2.6666666666666665,1.0,496.0
2090,3.0,1.3333333333333333,528.0
2088,2.0,2.0,496.0
2087,2.0,1.3333333333333333,464.0
2085,2.0,1.6666666666666667,592.0
2083,2.3333333333333335,1.6666666666666667,560.0
2081,2.0,1.6666666666666667,560.0
2079,3.0,1.6666666666666667,528.0
2076,2.3333333333333335,1.3333333333333333,496.0
2074,2.6666666666666665,1.3333333333333333,560.0
2072,2.6666666666666665,1.3333333333333333,528.0
2069,2.0,1.3333333333333333,592.0
2067,2.3333333333333335,1.3333333333333333,560.0
2063,2.3333333333333335,1.6666666666666667,528.0
2061,1.6666666666666667,1.3333333333333333,496.0
2059,2.0,2.0,560.0
2057,2.6666666666666665,1.6666666666666667,528.0
2056,2.3333333333333335,1.6666666666666667,528.0
2054,2.0,1.0,560.0
2052,1.6666666666666667,1.3333333333333333,528.0
2050,2.6666666666666665,1.0,528.0
2048,2.0,1.3333333333333333,496.0
2046,2.0,1.3333333333333333,496.0
2044,2.3333333333333335,1.6666666666666667,528.0
2042,2.3333333333333335,2.0,496.0
2039,2.0,1.6666666666666667,528.0
2037,2.0,2.0,496.0
2035,2.3333333333333335,1.3333333333333333,496.0
2033,2.3333333333333335,1.6666666666666667,496.0
2030,2.3333333333333335,2.0,560.0
2028,2.6666666666666665,2.0,528.0
2026,2.6666666666666665,1.3333333333333333,528.0
2024,2.0,1.6666666666666667,496.0
2022,2.6666666666666665,1.6666666666666667,496.0
2020,2.6666666666666665,1.0,464.0
2018,3.3333333333333335,2.0,528.0
2016,3.0,1.3333333333333333,496.0
2013,2.0,1.6666666666666667,608.0
2009,3.0,1.6666666666666667,544.0
2008,2.6666666666666665,1.0,576.0
2006,3.3333333333333335,1.6666666666666667,544.0
2004,2.3333333333333335,1.6666666666666667,512.0
2001,2.3333333333333335,1.6666666666666667,576.0
1999,2.6666666666666665,1.3333333333333333,576.0
1997,2.6666666666666665,1.3333333333333333,544.0
1993,2.0,1.3333333333333333,512.0
1991,1.6666666666666667,1.3333333333333333,480.0
1989,2.6666666666666665,1.3333333333333333,544.0
1987,2.6666666666666665,1.6666666666666667,512.0
1986,2.0,2.0,512.0
1982,2.0,1.6666666666666667,512.0
1977,2.3333333333333335,1.6666666666666667,480.0
1976,2.3333333333333335,1.6666666666666667,480.0
1974,2.0,2.0,576.0
1972,1.6666666666666667,1.3333333333333333,544.0
1970,2.0,1.3333333333333333,544.0
1968,1.6666666666666667,2.0,512.0
1966,2.0,2.0,512.0
1964,2.3333333333333335,2.0,480.0
1962,2.3333333333333335,1.0,544.0
1960,2.0,1.0,512.0
1959,2.3333333333333335,1.6666666666666667,480.0
1957,3.0,1.0,576.0
1955,2.0,2.0,544.0
1953,1.6666666666666667,1.6666666666666667,544.0
1950,2.3333333333333335,1.3333333333333333,512.0
1948,2.0,1.3333333333333333,480.0
1946,2.6666666666666665,1.6666666666666667,544.0
1944,2.3333333333333335,1.6666666666666667,512.0
1943,2.3333333333333335,1.3333333333333333,512.0
1941,2.0,2.0,544.0
1939,2.3333333333333335,2.0,512.0
1937,2.0,2.0,512.0
1935,2.0,1.6666666666666667,480.0
1933,2.0,1.3333333333333333,480.0
1930,2.0,1.3333333333333333,512.0
1928,2.0,2.0,480.0
1927,2.0,1.6666666666666667,448.0
1924,2.0,1.6666666666666667,480.0
1922,2.3333333333333335,1.6666666666666667,480.0
1920,2.0,1.6666666666666667,480.0
1917,1.6666666666666667,1.6666666666666667,544.0
1915,2.6666666666666665,1.6666666666666667,512.0
1913,2.3333333333333335,2.0,512.0
1911,2.6666666666666665,1.6666666666666667,480.0
1909,1.6666666666666667,1.3333333333333333,480.0
1906,2.6666666666666665,1.6666666666666667,512.0
1904,2.6666666666666665,1.6666666666666667,480.0
1903,1.6666666666666667,2.0,544.0
1901,2.3333333333333335,1.6666666666666667,608.0
1898,2.6666666666666665,1.3333333333333333,640.0
1897,2.3333333333333335,1.3333333333333333,608.0
1895,2.3333333333333335,2.0,576.0
1891,2.3333333333333335,1.3333333333333333,608.0
1890,2.6666666666666665,1.3333333333333333,576.0
1888,2.0,1.3333333333333333,544.0
1886,2.0,1.6666666666666667,544.0
1883,2.0,1.6666666666666667,576.0
1882,2.0,1.6666666666666667,544.0
1880,2.0,2.3333333333333335,512.0
1878,2.3333333333333335,1.3333333333333333,576.0
1875,1.6666666666666667,1.6666666666666667,608.0
1874,2.0,1.3333333333333333,576.0
1872,2.3333333333333335,1.3333333333333333,544.0
1871,3.6666666666666665,1.3333333333333333,576.0
1866,2.3333333333333335,1.3333333333333333,576.0
1865,2.6666666666666665,1.3333333333333333,608.0
1863,2.0,1.6666666666666667,576.0
1861,1.3333333333333333,1.6666666666666667,544.0
1859,2.0,1.6666666666666667,608.0
1857,2.0,2.6666666666666665,576.0
1856,2.3333333333333335,2.0,608.0
1854,2.6666666666666665,1.6666666666666667,608.0
1851,2.3333333333333335,1.3333333333333333,576.0
1849,2.6666666666666665,1.6666666666666667,544.0
1847,2.3333333333333335,1.6666666666666667,544.0
1845,2.3333333333333335,1.3333333333333333,512.0
1843,2.3333333333333335,1.3333333333333333,576.0
1841,1.6666666666666667,1.3333333333333333,544.0
1840,2.0,1.3333333333333333,576.0
1838,2.6666666666666665,2.0,576.0
1836,3.0,1.3333333333333333,544.0
1834,2.0,2.0,576.0
1832,3.0,1.6666666666666667,544.0
1830,2.3333333333333335,1.6666666666666667,512.0
1827,2.0,1.3333333333333333,512.0
1825,2.3333333333333335,2.0,544.0
1822,1.6666666666666667,1.3333333333333333,512.0
1818,2.0,2.0,512.0
1816,2.0,1.6666666666666667,544.0
1814,2.3333333333333335,1.3333333333333333,512.0
1813,2.0,1.3333333333333333,544.0
1811,1.6666666666666667,1.6666666666666667,608.0
1809,2.3333333333333335,1.3333333333333333,576.0
1807,2.3333333333333335,1.6666666666666667,576.0
1805,2.0,1.3333333333333333,544.0
1803,2.0,1.6666666666666667,544.0
1801,1.6666666666666667,1.3333333333333333,512.0
1799,2.3333333333333335,1.3333333333333333,576.0
1797,2.6666666666666665,2.0,544.0
1793,24.0,1.0,576.0
1790,2.0,2.0,576.0
1788,2.6666666666666665,1.6666666666666667,544.0
1784,2.0,1.3333333333333333,576.0
1783,3.3333333333333335,1.6666666666666667,544.0
1781,3.0,1.3333333333333333,512.0
1780,2.0,1.3333333333333333,512.0
1778,2.0,1.6666666666666667,512.0
1775,2.0,1.6666666666666667,544.0
1774,2.0,1.0,512.0
1771,2.0,1.6666666666666667,544.0
1768,2.3333333333333335,1.3333333333333333,576.0
1767,1.6666666666666667,1.3333333333333333,544.0
1765,2.0,1.3333333333333333,512.0
1764,2.0,1.6666666666666667,544.0
1762,2.0,2.0,608.0
1760,2.0,1.6666666666666667,576.0
1758,2.0,1.3333333333333333,576.0
1755,2.6666666666666665,1.6666666666666667,544.0
1753,2.3333333333333335,1.3333333333333333,512.0
1751,2.0,1.6666666666666667,576.0
1749,2.0,2.0,544.0
1748,1.6666666666666667,2.0,544.0
1745,3.3333333333333335,1.0,544.0
1743,4.666666666666667,1.3333333333333333,544.0
1741,2.3333333333333335,2.0,512.0
1739,2.3333333333333335,1.6666666666666667,512.0
1737,2.3333333333333335,1.6666666666666667,480.0
1735,2.3333333333333335,1.6666666666666667,544.0
1733,2.3333333333333335,1.3333333333333333,512.0
1732,2.3333333333333335,1.3333333333333333,608.0
1730,2.3333333333333335,1.6666666666666667,544.0
1727,2.3333333333333335,1.3333333333333333,512.0
1726,2.3333333333333335,1.6666666666666667,544.0
1723,2.3333333333333335,1.3333333333333333,512.0
1721,2.3333333333333335,1.3333333333333333,512.0
1719,2.3333333333333335,1.3333333333333333,512.0
1716,2.3333333333333335,1.6666666666666667,544.0
1715,3.6666666666666665,1.6666666666666667,512.0
1713,2.6666666666666665,1.3333333333333333,480.0
1710,2.0,1.6666666666666667,512.0
1708,1.6666666666666667,1.3333333333333333,512.0
1704,3.6666666666666665,1.6666666666666667,544.0
1702,1.6666666666666667,1.3333333333333333,544.0
1700,2.6666666666666665,1.6666666666666667,512.0
1698,2.6666666666666665,1.3333333333333333,512.0
1695,3.0,1.3333333333333333,544.0
1693,2.3333333333333335,1.0,512.0
1690,2.0,1.3333333333333333,592.0
1687,3.0,1.0,624.0
1686,3.0,2.0,592.0
1684,2.6666666666666665,2.0,560.0
1680,3.3333333333333335,1.6666666666666667,592.0
1679,3.0,1.6666666666666667,560.0
1677,2.6666666666666665,1.3333333333333333,528.0
1674,2.6666666666666665,1.0,528.0
1672,3.3333333333333335,2.0,560.0
1671,2.3333333333333335,1.6666666666666667,528.0
1668,3.3333333333333335,2.0,560.0
1665,2.0,1.6666666666666667,592.0
1664,2.0,2.0,560.0
1662,3.3333333333333335,2.0,528.0
1661,2.3333333333333335,2.0,560.0
1659,3.3333333333333335,1.3333333333333333,624.0
1655,4.0,1.0,560.0
1654,2.6666666666666665,1.6666666666666667,592.0
1652,3.0,1.6666666666666667,560.0
1650,2.6666666666666665,1.6666666666666667,528.0
1648,2.6666666666666665,1.6666666666666667,592.0
1646,3.0,1.3333333333333333,560.0
1645,3.0,2.0,592.0
1643,2.6666666666666665,1.3333333333333333,592.0
1641,2.3333333333333335,2.0,560.0
1639,2.3333333333333335,1.6666666666666667,560.0
1637,2.0,1.3333333333333333,528.0
1635,2.6666666666666665,1.6666666666666667,528.0
1633,1.6666666666666667,1.6666666666666667,496.0
1631,2.0,1.6666666666666667,560.0
1629,2.3333333333333335,1.6666666666666667,528.0
1628,1.6666666666666667,1.6666666666666667,496.0
1624,2.0,2.0,592.0
1623,4.0,1.3333333333333333,560.0
1621,2.6666666666666665,1.6666666666666667,528.0
1619,2.3333333333333335,1.6666666666666667,528.0
1617,3.3333333333333335,1.3333333333333333,528.0
1615,3.0,2.0,544.0
1613,3.0,2.0,496.0
1609,3.0,1.6666666666666667,528.0
1608,2.3333333333333335,1.0,496.0
1607,1.6666666666666667,2.0,496.0
1605,2.6666666666666665,1.6666666666666667,528.0
1602,2.0,1.3333333333333333,528.0
1599,3.0,1.3333333333333333,496.0
1598,2.3333333333333335,2.0,560.0
1596,2.3333333333333335,1.6666666666666667,560.0
1594,3.3333333333333335,2.0,528.0
1592,3.0,1.6666666666666667,528.0
1590,3.6666666666666665,1.6666666666666667,496.0
1588,4.333333333333333,1.3333333333333333,496.0
1586,3.0,1.6666666666666667,528.0
1584,3.0,1.6666666666666667,496.0
1581,3.6666666666666665,2.0,592.0
1579,3.6666666666666665,2.0,560.0
1577,3.0,2.0,560.0
1575,3.0,2.0,528.0
1573,3.0,1.6666666666666667,528.0
1571,2.3333333333333335,1.3333333333333333,496.0
1569,2.0,1.6666666666666667,560.0
1567,2.3333333333333335,1.6666666666666667,528.0
1566,2.6666666666666665,2.0,464.0
1564,2.0,1.6666666666666667,560.0
1561,2.0,2.0,592.0
1560,2.6666666666666665,2.0,560.0
1558,2.3333333333333335,1.6666666666666667,528.0
1554,3.3333333333333335,2.0,560.0
1553,2.6666666666666665,1.6666666666666667,528.0
1551,2.0,2.0,496.0
1548,2.6666666666666665,1.6666666666666667,496.0
1545,2.3333333333333335,1.3333333333333333,528.0
1544,2.6666666666666665,1.6666666666666667,496.0
1542,2.6666666666666665,1.6666666666666667,464.0
1540,2.3333333333333335,1.6666666666666667,528.0
1537,2.6666666666666665,1.3333333333333333,560.0
1536,2.3333333333333335,1.3333333333333333,528.0
1534,2.6666666666666665,1.6666666666666667,496.0
1533,2.3333333333333335,1.3333333333333333,528.0
1531,2.3333333333333335,2.0,592.0
1529,2.0,2.0,560.0
1527,2.3333333333333335,1.6666666666666667,560.0
1524,2.3333333333333335,2.0,528.0
1522,2.3333333333333335,1.3333333333333333,496.0
1520,2.0,1.6666666666666667,560.0
1518,2.3333333333333335,2.0,528.0
1517,2.6666666666666665,1.3333333333333333,528.0
1515,2.3333333333333335,2.0,560.0
1513,2.3333333333333335,1.6666666666666667,528.0
1511,2.3333333333333335,2.0,528.0
1509,2.3333333333333335,1.6666666666666667,496.0
1507,2.6666666666666665,1.3333333333333333,496.0
1505,2.0,2.0,464.0
1503,2.3333333333333335,1.6666666666666667,528.0
1501,3.3333333333333335,1.6666666666666667,496.0
1498,2.6666666666666665,1.3333333333333333,528.0
1496,2.3333333333333335,1.6666666666666667,560.0
1493,2.0,1.3333333333333333,496.0
1491,2.6666666666666665,1.6666666666666667,496.0
1488,2.6666666666666665,1.6666666666666667,528.0
1487,2.3333333333333335,1.3333333333333333,496.0
1484,2.3333333333333335,2.0,496.0
1480,2.0,2.0,496.0
1478,2.6666666666666665,1.3333333333333333,496.0
1476,3.3333333333333335,1.6666666666666667,464.0
1475,2.0,1.6666666666666667,528.0
1472,3.0,2.0,496.0
1470,3.3333333333333335,1.6666666666666667,496.0
1468,2.3333333333333335,2.0,496.0
1466,2.3333333333333335,1.6666666666666667,464.0
1463,2.6666666666666665,1.6666666666666667,560.0
1461,2.3333333333333335,2.0,528.0
1458,2.0,2.0,496.0
1457,2.0,2.0,528.0
1455,2.6666666666666665,2.0,496.0
1453,2.3333333333333335,1.3333333333333333,464.0
1451,4.0,1.6666666666666667,528.0
1449,3.0,1.6666666666666667,496.0
1448,2.0,1.6666666666666667,528.0
1447,2.6666666666666665,1.3333333333333333,464.0
1445,2.3333333333333335,1.6666666666666667,640.0
1443,2.0,1.0,608.0
1441,2.6666666666666665,1.3333333333333333,608.0
1439,2.3333333333333335,2.0,576.0
1435,2.0,2.0,608.0
1434,2.6666666666666665,1.6666666666666667,576.0
1432,2.3333333333333335,1.3333333333333333,544.0
1431,2.3333333333333335,1.6666666666666667,576.0
1429,2.3333333333333335,2.0,544.0
1426,1.6666666666666667,1.3333333333333333,576.0
1425,3.3333333333333335,1.3333333333333333,544.0
1423,3.3333333333333335,1.3333333333333333,512.0
1421,2.0,2.0,576.0
1418,2.0,1.6666666666666667,608.0
1417,2.0,1.6666666666666667,576.0
1415,2.3333333333333335,1.6666666666666667,544.0
1414,2.0,2.0,576.0
1412,2.0,1.6666666666666667,640.0
1408,2.6666666666666665,1.6666666666666667,576.0
1407,2.3333333333333335,2.0,608.0
1405,2.0,2.0,576.0
1403,2.0,1.3333333333333333,544.0
1401,2.0,1.6666666666666667,608.0
1399,2.6666666666666665,2.0,576.0
1398,2.6666666666666665,1.3333333333333333,608.0
1396,2.0,1.0,608.0
1394,2.0,1.3333333333333333,576.0
1392,2.3333333333333335,1.6666666666666667,576.0
1390,2.0,1.6666666666666667,544.0
1388,2.0,1.3333333333333333,544.0
1386,2.3333333333333335,1.0,512.0
1384,2.6666666666666665,2.0,576.0
1382,2.0,2.0,544.0
1379,2.6666666666666665,1.3333333333333333,576.0
1376,2.3333333333333335,1.3333333333333333,576.0
1374,3.6666666666666665,1.0,544.0
1372,2.3333333333333335,1.6666666666666667,544.0
1369,2.3333333333333335,1.6666666666666667,576.0
1368,2.6666666666666665,1.3333333333333333,544.0
1366,1.6666666666666667,2.0,512.0
1365,3.0,1.6666666666666667,544.0
1364,3.3333333333333335,2.0,464.0
1361,2.0,1.6666666666666667,512.0
1358,2.6666666666666665,1.6666666666666667,544.0
1357,2.0,1.6666666666666667,512.0
1355,3.0,1.0,480.0
1351,2.0,1.6666666666666667,576.0
1350,2.0,1.6666666666666667,544.0
1348,2.3333333333333335,2.0,512.0
1347,2.0,1.6666666666666667,544.0
1345,1.6666666666666667,1.3333333333333333,576.0
1341,1.3333333333333333,1.6666666666666667,512.0
1340,2.3333333333333335,2.0,544.0
1338,2.0,1.6666666666666667,512.0
1335,2.0,1.3333333333333333,544.0
1333,1.6666666666666667,1.6666666666666667,512.0
1332,2.0,2.0,480.0
1330,2.6666666666666665,1.3333333333333333,608.0
1328,2.0,1.6666666666666667,576.0
1326,2.0,1.3333333333333333,576.0
1324,2.3333333333333335,1.3333333333333333,544.0
1322,2.6666666666666665,2.0,544.0
1320,2.6666666666666665,1.6666666666666667,512.0
1318,2.3333333333333335,2.0,576.0
1316,2.0,2.0,544.0
1315,2.0,1.6666666666666667,544.0
1313,2.6666666666666665,1.3333333333333333,544.0
1311,2.6666666666666665,2.0,608.0
1308,2.6666666666666665,1.6666666666666667,576.0
1307,3.0,1.6666666666666667,576.0
1305,2.3333333333333335,1.6666666666666667,544.0
1302,2.3333333333333335,1.6666666666666667,576.0
1299,3.0,1.6666666666666667,544.0
1298,3.0,1.3333333333333333,512.0
1297,4.0,1.3333333333333333,464.0
1295,2.0,1.3333333333333333,512.0
1292,2.0,1.0,544.0
1291,2.6666666666666665,1.6666666666666667,512.0
1289,2.0,1.3333333333333333,480.0
1287,2.0,2.0,544.0
1284,2.3333333333333335,1.6666666666666667,576.0
1283,2.3333333333333335,1.6666666666666667,544.0
1281,2.0,1.3333333333333333,512.0
1280,2.0,1.6666666666666667,544.0
1278,2.6666666666666665,1.6666666666666667,608.0
1276,2.0,1.6666666666666667,576.0
1274,2.3333333333333335,1.3333333333333333,576.0
1271,2.0,1.3333333333333333,544.0
1269,2.0,1.3333333333333333,512.0
1267,2.0,1.6666666666666667,576.0
1265,2.0,1.6666666666666667,544.0
1264,2.6666666666666665,2.0,544.0
1262,2.6666666666666665,1.3333333333333333,576.0
1260,2.0,1.6666666666666667,544.0
1257,2.6666666666666665,1.3333333333333333,512.0
1256,2.3333333333333335,1.3333333333333333,544.0
1254,2.0,2.0,512.0
1252,2.3333333333333335,1.3333333333333333,480.0
1250,2.0,1.0,544.0
1248,2.6666666666666665,1.3333333333333333,512.0
1245,2.0,1.6666666666666667,544.0
1243,2.0,2.0,576.0
1242,2.3333333333333335,1.3333333333333333,544.0
1240,2.6666666666666665,1.6666666666666667,544.0
1238,2.6666666666666665,1.3333333333333333,512.0
1236,2.3333333333333335,1.3333333333333333,544.0
1233,3.6666666666666665,1.3333333333333333,480.0
1232,3.6666666666666665,1.6666666666666667,512.0
1229,2.3333333333333335,1.6666666666666667,512.0
1225,2.3333333333333335,2.0,544.0
1224,2.6666666666666665,1.3333333333333333,512.0
1222,2.3333333333333335,1.6666666666666667,512.0
1221,2.0,1.6666666666666667,480.0
1219,2.0,1.6666666666666667,480.0
1218,2.3333333333333335,1.6666666666666667,512.0
1215,2.0,1.3333333333333333,512.0
1214,2.3333333333333335,2.0,544.0
